county_fips,county_name,state_abbr,region,urban_rural_group,measure_id,measure_label,estimate_pct,low_ci,high_ci,release_year
28049,Hinds,MS,South,Suburban,physical_inactivity_pct,Physical inactivity among adults,23.2,21.2,25.2,2025
28051,Holmes,MS,South,Rural,physical_inactivity_pct,Physical inactivity among adults,23.5,22.0,25.0,2025
28053,Humphreys,MS,South,Rural,physical_inactivity_pct,Physical inactivity among adults,30.0,27.2,32.8,2025
28055,Issaquena,MS,South,Small town,physical_inactivity_pct,Physical inactivity among adults,20.1,18.0,22.2,2025
28067,Jones,MS,South,Rural,physical_inactivity_pct,Physical inactivity among adults,27.9,25.3,30.5,2025
28083,Leflore,MS,South,Rural,physical_inactivity_pct,Physical inactivity among adults,28.8,26.0,31.6,2025
28087,Lowndes,MS,South,Suburban,physical_inactivity_pct,Physical inactivity among adults,19.0,15.9,22.1,2025
28089,Madison,MS,South,Urban core,physical_inactivity_pct,Physical inactivity among adults,20.5,19.7,21.3,2025
28099,Neshoba,MS,South,Urban core,physical_inactivity_pct,Physical inactivity among adults,22.8,21.4,24.2,2025
28109,Pearl River,MS,South,Rural,physical_inactivity_pct,Physical inactivity among adults,25.5,22.4,28.6,2025
28121,Rankin,MS,South,Rural,physical_inactivity_pct,Physical inactivity among adults,33.6,31.3,35.9,2025
28137,Tate,MS,South,Urban core,physical_inactivity_pct,Physical inactivity among adults,20.0,18.8,21.2,2025
28143,Tunica,MS,South,Small town,physical_inactivity_pct,Physical inactivity among adults,32.6,30.5,34.7,2025
28149,Warren,MS,South,Urban core,physical_inactivity_pct,Physical inactivity among adults,15.1,13.0,17.2,2025
28151,Washington,MS,South,Urban core,physical_inactivity_pct,Physical inactivity among adults,27.4,25.4,29.4,2025
28157,Wilkinson,MS,South,Suburban,physical_inactivity_pct,Physical inactivity among adults,19.6,16.6,22.6,2025
28159,Winston,MS,South,Rural,physical_inactivity_pct,Physical inactivity among adults,30.1,27.3,32.9,2025
28163,Yazoo,MS,South,Suburban,physical_inactivity_pct,Physical inactivity among adults,27.1,24.3,29.9,2025
28005,Amite,MS,South,Small town,physical_inactivity_pct,Physical inactivity among adults,23.9,21.7,26.1,2025
28013,Calhoun,MS,South,Small town,physical_inactivity_pct,Physical inactivity among adults,25.3,22.6,28.0,2025
28015,Carroll,MS,South,Small town,physical_inactivity_pct,Physical inactivity among adults,19.1,16.3,21.9,2025
28019,Choctaw,MS,South,Rural,physical_inactivity_pct,Physical inactivity among adults,26.5,23.8,29.2,2025
28023,Clarke,MS,South,Rural,physical_inactivity_pct,Physical inactivity among adults,22.2,20.6,23.8,2025
28025,Clay,MS,South,Rural,physical_inactivity_pct,Physical inactivity among adults,29.6,26.7,32.5,2025
28097,Montgomery,MS,South,Small town,physical_inactivity_pct,Physical inactivity among adults,28.7,26.7,30.7,2025
28101,Newton,MS,South,Rural,physical_inactivity_pct,Physical inactivity among adults,22.5,20.8,24.2,2025
28103,Noxubee,MS,South,Urban core,physical_inactivity_pct,Physical inactivity among adults,23.1,20.3,25.9,2025
28105,Oktibbeha,MS,South,Rural,physical_inactivity_pct,Physical inactivity among adults,31.8,30.2,33.4,2025
28107,Panola,MS,South,Suburban,physical_inactivity_pct,Physical inactivity among adults,18.4,17.5,19.3,2025
28111,Perry,MS,South,Small town,physical_inactivity_pct,Physical inactivity among adults,26.6,24.2,29.0,2025
28113,Pike,MS,South,Small town,physical_inactivity_pct,Physical inactivity among adults,23.0,20.3,25.7,2025
28115,Pontotoc,MS,South,Suburban,physical_inactivity_pct,Physical inactivity among adults,19.5,17.4,21.6,2025
28117,Prentiss,MS,South,Small town,physical_inactivity_pct,Physical inactivity among adults,25.3,23.4,27.2,2025
28119,Quitman,MS,South,Urban core,physical_inactivity_pct,Physical inactivity among adults,17.6,16.4,18.8,2025
28123,Scott,MS,South,Small town,physical_inactivity_pct,Physical inactivity among adults,25.7,23.4,28.0,2025
28145,Union,MS,South,Suburban,physical_inactivity_pct,Physical inactivity among adults,26.1,23.2,29.0,2025
28147,Walthall,MS,South,Rural,physical_inactivity_pct,Physical inactivity among adults,33.2,31.5,34.9,2025
28153,Wayne,MS,South,Urban core,physical_inactivity_pct,Physical inactivity among adults,25.3,23.9,26.7,2025
28155,Webster,MS,South,Urban core,physical_inactivity_pct,Physical inactivity among adults,33.5,31.4,35.6,2025
28161,Yalobusha,MS,South,Suburban,physical_inactivity_pct,Physical inactivity among adults,25.5,22.6,28.4,2025
28129,Smith,MS,South,Urban core,physical_inactivity_pct,Physical inactivity among adults,24.1,21.2,27.0,2025
28125,Sharkey,MS,South,Urban core,physical_inactivity_pct,Physical inactivity among adults,24.5,22.5,26.5,2025
28127,Simpson,MS,South,Suburban,physical_inactivity_pct,Physical inactivity among adults,22.3,21.0,23.6,2025
28131,Stone,MS,South,Urban core,physical_inactivity_pct,Physical inactivity among adults,21.0,20.0,22.0,2025
28133,Sunflower,MS,South,Small town,physical_inactivity_pct,Physical inactivity among adults,26.8,25.5,28.1,2025
28135,Tallahatchie,MS,South,Rural,physical_inactivity_pct,Physical inactivity among adults,31.0,28.2,33.8,2025
28139,Tippah,MS,South,Urban core,physical_inactivity_pct,Physical inactivity among adults,21.3,18.4,24.2,2025
28141,Tishomingo,MS,South,Small town,physical_inactivity_pct,Physical inactivity among adults,29.5,27.6,31.4,2025
28079,Leake,MS,South,Rural,physical_inactivity_pct,Physical inactivity among adults,26.6,24.3,28.9,2025
28081,Lee,MS,South,Urban core,physical_inactivity_pct,Physical inactivity among adults,13.0,11.0,15.0,2025
28085,Lincoln,MS,South,Small town,physical_inactivity_pct,Physical inactivity among adults,32.1,30.0,34.2,2025
28091,Marion,MS,South,Rural,physical_inactivity_pct,Physical inactivity among adults,27.2,25.1,29.3,2025
28093,Marshall,MS,South,Suburban,physical_inactivity_pct,Physical inactivity among adults,21.7,18.9,24.5,2025
28095,Monroe,MS,South,Rural,physical_inactivity_pct,Physical inactivity among adults,26.1,23.5,28.7,2025
29053,Cooper,MO,Midwest,Urban core,physical_inactivity_pct,Physical inactivity among adults,21.0,18.3,23.7,2025
29055,Crawford,MO,Midwest,Suburban,physical_inactivity_pct,Physical inactivity among adults,23.1,22.1,24.1,2025
29059,Dallas,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,27.2,24.2,30.2,2025
29061,Daviess,MO,Midwest,Suburban,physical_inactivity_pct,Physical inactivity among adults,25.7,24.0,27.4,2025
29063,DeKalb,MO,Midwest,Small town,physical_inactivity_pct,Physical inactivity among adults,32.2,29.4,35.0,2025
29065,Dent,MO,Midwest,Suburban,physical_inactivity_pct,Physical inactivity among adults,23.3,21.3,25.3,2025
29067,Douglas,MO,Midwest,Small town,physical_inactivity_pct,Physical inactivity among adults,22.8,19.9,25.7,2025
29071,Franklin,MO,Midwest,Suburban,physical_inactivity_pct,Physical inactivity among adults,21.1,19.6,22.6,2025
29001,Adair,MO,Midwest,Urban core,physical_inactivity_pct,Physical inactivity among adults,15.3,13.1,17.5,2025
29013,Bates,MO,Midwest,Suburban,physical_inactivity_pct,Physical inactivity among adults,26.4,25.3,27.5,2025
29017,Bollinger,MO,Midwest,Small town,physical_inactivity_pct,Physical inactivity among adults,21.0,18.1,23.9,2025
29023,Butler,MO,Midwest,Suburban,physical_inactivity_pct,Physical inactivity among adults,23.6,22.5,24.7,2025
29027,Callaway,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,25.8,23.1,28.5,2025
29029,Camden,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,18.3,15.8,20.8,2025
29031,Cape Girardeau,MO,Midwest,Small town,physical_inactivity_pct,Physical inactivity among adults,14.8,13.4,16.2,2025
29033,Carroll,MO,Midwest,Suburban,physical_inactivity_pct,Physical inactivity among adults,25.4,23.9,26.9,2025
29041,Chariton,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,21.2,19.9,22.5,2025
29057,Dade,MO,Midwest,Urban core,physical_inactivity_pct,Physical inactivity among adults,21.2,19.0,23.4,2025
29069,Dunklin,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,27.6,25.2,30.0,2025
29075,Gentry,MO,Midwest,Urban core,physical_inactivity_pct,Physical inactivity among adults,22.5,19.5,25.5,2025
29087,Holt,MO,Midwest,Urban core,physical_inactivity_pct,Physical inactivity among adults,22.8,20.7,24.9,2025
29095,Jackson,MO,Midwest,Suburban,physical_inactivity_pct,Physical inactivity among adults,30.3,28.7,31.9,2025
29099,Jefferson,MO,Midwest,Small town,physical_inactivity_pct,Physical inactivity among adults,22.1,20.0,24.2,2025
29103,Knox,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,30.3,28.7,31.9,2025
29115,Linn,MO,Midwest,Suburban,physical_inactivity_pct,Physical inactivity among adults,23.0,20.3,25.7,2025
29137,Monroe,MO,Midwest,Suburban,physical_inactivity_pct,Physical inactivity among adults,24.5,22.9,26.1,2025
29143,New Madrid,MO,Midwest,Small town,physical_inactivity_pct,Physical inactivity among adults,24.6,23.2,26.0,2025
29157,Perry,MO,Midwest,Small town,physical_inactivity_pct,Physical inactivity among adults,23.0,21.8,24.2,2025
29167,Polk,MO,Midwest,Small town,physical_inactivity_pct,Physical inactivity among adults,23.2,20.4,26.0,2025
29171,Putnam,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,27.8,25.1,30.5,2025
29183,St. Charles,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,32.8,30.2,35.4,2025
29185,St. Clair,MO,Midwest,Small town,physical_inactivity_pct,Physical inactivity among adults,27.9,25.0,30.8,2025
29189,St. Louis,MO,Midwest,Suburban,physical_inactivity_pct,Physical inactivity among adults,28.6,26.0,31.2,2025
29195,Saline,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,17.4,14.7,20.1,2025
29199,Scotland,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,28.2,26.6,29.8,2025
29207,Stoddard,MO,Midwest,Urban core,physical_inactivity_pct,Physical inactivity among adults,27.4,25.9,28.9,2025
29225,Webster,MO,Midwest,Suburban,physical_inactivity_pct,Physical inactivity among adults,20.1,17.9,22.3,2025
29003,Andrew,MO,Midwest,Suburban,physical_inactivity_pct,Physical inactivity among adults,19.0,16.3,21.7,2025
29005,Atchison,MO,Midwest,Small town,physical_inactivity_pct,Physical inactivity among adults,23.6,20.9,26.3,2025
29007,Audrain,MO,Midwest,Suburban,physical_inactivity_pct,Physical inactivity among adults,21.5,19.2,23.8,2025
29009,Barry,MO,Midwest,Small town,physical_inactivity_pct,Physical inactivity among adults,22.9,20.2,25.6,2025
29011,Barton,MO,Midwest,Small town,physical_inactivity_pct,Physical inactivity among adults,18.4,17.0,19.8,2025
29015,Benton,MO,Midwest,Small town,physical_inactivity_pct,Physical inactivity among adults,24.4,23.0,25.8,2025
29019,Boone,MO,Midwest,Small town,physical_inactivity_pct,Physical inactivity among adults,21.4,18.4,24.4,2025
29021,Buchanan,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,25.0,22.8,27.2,2025
29025,Caldwell,MO,Midwest,Urban core,physical_inactivity_pct,Physical inactivity among adults,12.7,10.8,14.6,2025
29035,Carter,MO,Midwest,Small town,physical_inactivity_pct,Physical inactivity among adults,29.7,29.0,30.4,2025
29037,Cass,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,27.6,25.6,29.6,2025
29039,Cedar,MO,Midwest,Small town,physical_inactivity_pct,Physical inactivity among adults,15.9,14.4,17.4,2025
29043,Christian,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,31.4,28.6,34.2,2025
29045,Clark,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,20.6,18.0,23.2,2025
29047,Clay,MO,Midwest,Urban core,physical_inactivity_pct,Physical inactivity among adults,26.5,24.4,28.6,2025
29049,Clinton,MO,Midwest,Small town,physical_inactivity_pct,Physical inactivity among adults,25.0,22.0,28.0,2025
29051,Cole,MO,Midwest,Small town,physical_inactivity_pct,Physical inactivity among adults,26.5,25.2,27.8,2025
29127,Marion,MO,Midwest,Urban core,physical_inactivity_pct,Physical inactivity among adults,23.8,21.6,26.0,2025
29129,Mercer,MO,Midwest,Urban core,physical_inactivity_pct,Physical inactivity among adults,27.3,24.4,30.2,2025
29131,Miller,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,24.2,22.1,26.3,2025
29133,Mississippi,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,20.1,18.8,21.4,2025
29135,Moniteau,MO,Midwest,Small town,physical_inactivity_pct,Physical inactivity among adults,22.7,21.7,23.7,2025
29139,Montgomery,MO,Midwest,Urban core,physical_inactivity_pct,Physical inactivity among adults,25.5,22.5,28.5,2025
29073,Gasconade,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,23.4,20.6,26.2,2025
29077,Greene,MO,Midwest,Small town,physical_inactivity_pct,Physical inactivity among adults,26.0,24.6,27.4,2025
29079,Grundy,MO,Midwest,Suburban,physical_inactivity_pct,Physical inactivity among adults,27.7,26.7,28.7,2025
29081,Harrison,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,25.4,24.2,26.6,2025
29083,Henry,MO,Midwest,Suburban,physical_inactivity_pct,Physical inactivity among adults,16.6,15.8,17.4,2025
29085,Hickory,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,28.3,25.5,31.1,2025
29089,Howard,MO,Midwest,Urban core,physical_inactivity_pct,Physical inactivity among adults,25.6,22.5,28.7,2025
29091,Howell,MO,Midwest,Small town,physical_inactivity_pct,Physical inactivity among adults,22.3,19.3,25.3,2025
29093,Iron,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,29.6,28.2,31.0,2025
29097,Jasper,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,31.3,29.6,33.0,2025
29101,Johnson,MO,Midwest,Suburban,physical_inactivity_pct,Physical inactivity among adults,23.6,21.4,25.8,2025
29105,Laclede,MO,Midwest,Urban core,physical_inactivity_pct,Physical inactivity among adults,19.1,16.3,21.9,2025
29107,Lafayette,MO,Midwest,Suburban,physical_inactivity_pct,Physical inactivity among adults,18.6,16.9,20.3,2025
29109,Lawrence,MO,Midwest,Small town,physical_inactivity_pct,Physical inactivity among adults,22.0,20.3,23.7,2025
29111,Lewis,MO,Midwest,Suburban,physical_inactivity_pct,Physical inactivity among adults,19.6,17.0,22.2,2025
29113,Lincoln,MO,Midwest,Suburban,physical_inactivity_pct,Physical inactivity among adults,20.9,18.3,23.5,2025
29117,Livingston,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,22.8,21.5,24.1,2025
29119,McDonald,MO,Midwest,Urban core,physical_inactivity_pct,Physical inactivity among adults,21.0,20.0,22.0,2025
29121,Macon,MO,Midwest,Urban core,physical_inactivity_pct,Physical inactivity among adults,21.5,19.5,23.5,2025
29123,Madison,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,22.1,20.6,23.6,2025
29125,Maries,MO,Midwest,Small town,physical_inactivity_pct,Physical inactivity among adults,19.9,17.8,22.0,2025
29197,Schuyler,MO,Midwest,Small town,physical_inactivity_pct,Physical inactivity among adults,22.0,19.1,24.9,2025
29201,Scott,MO,Midwest,Urban core,physical_inactivity_pct,Physical inactivity among adults,20.4,19.1,21.7,2025
29203,Shannon,MO,Midwest,Small town,physical_inactivity_pct,Physical inactivity among adults,29.8,27.9,31.7,2025
29205,Shelby,MO,Midwest,Urban core,physical_inactivity_pct,Physical inactivity among adults,17.5,15.3,19.7,2025
29209,Stone,MO,Midwest,Urban core,physical_inactivity_pct,Physical inactivity among adults,25.9,24.2,27.6,2025
29211,Sullivan,MO,Midwest,Suburban,physical_inactivity_pct,Physical inactivity among adults,27.6,24.9,30.3,2025
29213,Taney,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,36.6,34.6,38.6,2025
29215,Texas,MO,Midwest,Small town,physical_inactivity_pct,Physical inactivity among adults,20.3,17.4,23.2,2025
29141,Morgan,MO,Midwest,Urban core,physical_inactivity_pct,Physical inactivity among adults,20.8,19.4,22.2,2025
29145,Newton,MO,Midwest,Small town,physical_inactivity_pct,Physical inactivity among adults,16.9,15.4,18.4,2025
29147,Nodaway,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,24.3,22.2,26.4,2025
29149,Oregon,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,19.0,16.2,21.8,2025
29151,Osage,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,24.0,21.3,26.7,2025
29153,Ozark,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,32.7,31.1,34.3,2025
29155,Pemiscot,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,24.8,22.6,27.0,2025
29159,Pettis,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,27.6,26.1,29.1,2025
29161,Phelps,MO,Midwest,Urban core,physical_inactivity_pct,Physical inactivity among adults,22.9,20.9,24.9,2025
29163,Pike,MO,Midwest,Urban core,physical_inactivity_pct,Physical inactivity among adults,25.3,23.6,27.0,2025
29165,Platte,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,27.9,25.1,30.7,2025
29169,Pulaski,MO,Midwest,Urban core,physical_inactivity_pct,Physical inactivity among adults,20.3,17.7,22.9,2025
29173,Ralls,MO,Midwest,Small town,physical_inactivity_pct,Physical inactivity among adults,19.5,17.3,21.7,2025
29175,Randolph,MO,Midwest,Urban core,physical_inactivity_pct,Physical inactivity among adults,16.3,14.2,18.4,2025
29177,Ray,MO,Midwest,Small town,physical_inactivity_pct,Physical inactivity among adults,22.0,20.0,24.0,2025
29179,Reynolds,MO,Midwest,Rural,physical_inactivity_pct,Physical inactivity among adults,25.7,22.9,28.5,2025
29181,Ripley,MO,Midwest,Urban core,physical_inactivity_pct,Physical inactivity among adults,19.2,17.5,20.9,2025
29186,Ste. Genevieve,MO,Midwest,Suburban,physical_inactivity_pct,Physical inactivity among adults,20.8,18.8,22.8,2025
29187,St. Francois,MO,Midwest,Suburban,physical_inactivity_pct,Physical inactivity among adults,22.1,20.2,24.0,2025
29510,St. Louis,MO,Midwest,Suburban,physical_inactivity_pct,Physical inactivity among adults,20.5,18.3,22.7,2025
29217,Vernon,MO,Midwest,Suburban,physical_inactivity_pct,Physical inactivity among adults,21.4,18.7,24.1,2025
